DeviceID	TimeStamp	DeviceType	CurrentStatus
Machine19	2015-04-08 19:08:44.067	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.068	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.069	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.07	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.071	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.071	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.072	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.073	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.074	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.075	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.076	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.077	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.078	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.079	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.08	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.081	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.146	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.147	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.148	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.149	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.149	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.155	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.159	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.16	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.157	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.161	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.162	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.163	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.164	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.166	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.172	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.165	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.169	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.173	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.17	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.175	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.174	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.176	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.178	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.179	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.18	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.18	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.181	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.183	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.184	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.182	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.186	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.187	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.19	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:44.217	Sensor	Motion exists	
Machine159	2015-04-08 19:08:44.337	Sensor	Door is Open	
Machine236	timeStamp	Sensor	User Away from Home	
Machine236	timeStamp	Sensor	User Away from Home	
Machine19	2015-04-08 19:08:46.204	Sensor	Motion exists	
Machine236	timeStamp	Sensor	User Present in Home	
Machine159	2015-04-08 19:08:47.341	Sensor	Door is Closed	
Machine236	timeStamp	Sensor	User Present in Home	
Machine159	2015-04-08 19:08:48.341	Sensor	Door is Open	
Machine236	timeStamp	Sensor	User Present in Home	
Machine19	2015-04-08 19:08:49.221	Sensor	Motion exists	
Machine19	2015-04-08 19:08:49.222	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.223	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.224	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.225	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.226	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.228	Sensor	Motion exists	
Machine19	2015-04-08 19:08:49.227	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.23	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.231	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.232	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.241	Sensor	Motion exists	
Machine19	2015-04-08 19:08:49.237	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.243	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.243	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.244	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.245	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.242	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.246	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.245	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.232	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.248	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.249	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.248	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.25	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.253	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.254	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.257	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.252	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.258	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.261	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.259	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.259	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.257	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.258	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.263	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.264	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.263	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.272	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.273	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.274	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.276	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.277	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.278	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.279	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.28	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.281	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.283	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.284	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.268	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.283	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.268	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.285	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.285	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.286	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.285	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.293	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.286	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.293	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.298	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.294	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.3	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.299	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.299	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.3	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.301	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.303	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.303	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.303	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.302	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.302	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.301	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.303	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.304	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.304	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.311	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.311	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.312	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.313	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.311	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.314	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.313	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.312	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.314	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.316	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.315	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.319	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.318	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.32	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.32	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.322	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.32	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.322	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.321	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.315	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.322	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.331	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.33	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.326	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.332	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.332	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.33	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.33	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.323	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.332	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.331	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.335	Sensor	Motion does not exists	
Machine236	timeStamp	Sensor	User Away from Home	
Machine19	2015-04-08 19:08:49.334	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.417	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.339	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.41	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.334	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.41	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.42	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.42	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.417	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.42	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.423	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.421	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.425	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.425	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.426	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.428	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.428	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.429	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.429	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.427	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.43	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.432	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.43	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.421	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.433	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.425	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.434	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.434	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.435	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.436	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.441	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.442	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.447	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.444	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.442	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.461	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.459	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.448	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.46	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.468	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.486	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.475	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.457	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.457	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.491	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.49	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.474	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.474	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.47	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.458	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.494	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.449	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.495	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.493	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.495	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.503	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.51	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.494	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.506	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.511	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.494	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.519	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.511	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.519	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.525	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.52	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.52	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.526	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.526	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.527	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.528	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.528	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.53	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.527	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.531	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.531	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.532	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.532	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.532	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.532	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.534	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.535	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.536	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.536	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.538	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.539	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.54	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.539	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.541	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.542	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.543	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.543	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.544	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.544	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.55	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.55	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.544	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.552	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.552	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.551	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.553	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.554	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.553	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.554	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.556	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.557	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.562	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.558	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.557	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.637	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.638	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.638	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.638	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.639	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.639	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.642	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.643	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.645	Sensor	Motion does not exists	
Machine19	2015-04-08 19:08:49.647	Sensor	Motion does not exists	
